ID Persona,Cantidad Acumulada,Cantidad Diaria,ultimo_leido,Fecha
028,207,207,028000711,2024-02-08 23:40
071,70,70,071000028,2024-02-08 23:40
012,129,129,012000037,2024-02-08 23:40
012,130,130,012000025,2024-02-08 23:40
010,194,194,010001220,2024-02-08 23:40
066,193,193,066001080,2024-02-08 23:40
074,127,127,074000460,2024-02-08 23:40
074,148,148,074000460,2024-02-08 23:40
074,149,149,074000464,2024-02-08 23:40
003,184,184,003000773,2024-02-08 23:41
003,181,181,003000773,2024-02-08 23:41
081,61,61,081000283,2024-02-08 23:41
074,128,128,074000472,2024-02-08 23:41
074,150,150,074000472,2024-02-08 23:41
073,130,130,073000194,2024-02-08 23:41
074,129,129,074000459,2024-02-08 23:41
074,130,130,074000476,2024-02-08 23:41
074,131,131,074000478,2024-02-08 23:41
074,151,151,074000476,2024-02-08 23:41
074,152,152,074000478,2024-02-08 23:41
074,132,132,074000450,2024-02-08 23:41
004,209,209,004000722,2024-02-08 23:41
074,133,133,074000467,2024-02-08 23:41
074,153,153,074000450,2024-02-08 23:41
074,134,134,074000465,2024-02-08 23:41
074,154,154,074000467,2024-02-08 23:41
074,155,155,074000465,2024-02-08 23:41
079,107,107,079000073,2024-02-08 23:41
074,156,156,074000466,2024-02-08 23:41
010,163,163,010001221,2024-02-08 23:41
079,116,116,079000073,2024-02-08 23:41
074,135,135,074000468,2024-02-08 23:41
074,157,157,074000468,2024-02-08 23:41
079,108,108,079000076,2024-02-08 23:41
074,158,158,074000477,2024-02-08 23:41
079,117,117,079000076,2024-02-08 23:41
074,159,159,074000463,2024-02-08 23:41
071,70,70,071000030,2024-02-08 23:41
008,180,180,008000187,2024-02-08 23:41
074,136,136,074000453,2024-02-08 23:41
008,216,216,008000187,2024-02-08 23:41
074,160,160,074000453,2024-02-08 23:41
079,109,109,079000075,2024-02-08 23:41
071,71,71,071000029,2024-02-08 23:41
079,118,118,079000075,2024-02-08 23:41
080,33,33,080000224,2024-02-08 23:41
079,110,110,079000077,2024-02-08 23:41
079,119,119,079000077,2024-02-08 23:41
074,137,137,074000471,2024-02-08 23:41
074,161,161,074000471,2024-02-08 23:41
030,160,160,030000969,2024-02-08 23:41
030,173,173,030000969,2024-02-08 23:41
030,161,161,030000975,2024-02-08 23:41
030,174,174,030000975,2024-02-08 23:41
033,177,177,033000656,2024-02-08 23:41
033,204,204,033000656,2024-02-08 23:41
078,167,167,078000057,2024-02-08 23:42
078,160,160,078000053,2024-02-08 23:42
078,168,168,078000053,2024-02-08 23:42
010,164,164,010001212,2024-02-08 23:42
001,158,158,001001144,2024-02-08 23:42
010,195,195,010001212,2024-02-08 23:42
074,138,138,074000469,2024-02-08 23:42
073,131,131,073000198,2024-02-08 23:42
033,205,205,033000653,2024-02-08 23:42
077,142,142,077000494,2024-02-08 23:42
077,137,137,077000496,2024-02-08 23:42
077,138,138,077000511,2024-02-08 23:42
031,179,179,031001265,2024-02-08 23:42
031,199,199,031001265,2024-02-08 23:42
031,200,200,031001250,2024-02-08 23:42
031,180,180,031001231,2024-02-08 23:42
077,143,143,077000493,2024-02-08 23:42
031,201,201,031001231,2024-02-08 23:42
033,206,206,033000549,2024-02-08 23:42
031,181,181,031001243,2024-02-08 23:42
077,144,144,077000497,2024-02-08 23:42
031,182,182,031001232,2024-02-08 23:42
079,111,111,079000072,2024-02-08 23:42
031,202,202,031001232,2024-02-08 23:42
079,120,120,079000072,2024-02-08 23:42
033,178,178,033000538,2024-02-08 23:42
028,187,187,028000706,2024-02-08 23:42
033,207,207,033000538,2024-02-08 23:42
028,208,208,028000706,2024-02-08 23:42
008,217,217,008000184,2024-02-08 23:42
033,179,179,033000530,2024-02-08 23:42
033,208,208,033000530,2024-02-08 23:42
057,234,234,057000095,2024-02-08 23:43
033,180,180,033000585,2024-02-08 23:43
033,209,209,033000585,2024-02-08 23:43
001,161,161,001001143,2024-02-08 23:43
028,188,188,028000710,2024-02-08 23:43
001,159,159,001001143,2024-02-08 23:43
028,209,209,028000710,2024-02-08 23:43
003,182,182,003000781,2024-02-08 23:43
004,210,210,004000706,2024-02-08 23:43
078,161,161,078000056,2024-02-08 23:43
033,181,181,033000657,2024-02-08 23:43
033,210,210,033000657,2024-02-08 23:43
008,181,181,008000205,2024-02-08 23:43
008,218,218,008000205,2024-02-08 23:43
033,182,182,033000520,2024-02-08 23:43
033,211,211,033000520,2024-02-08 23:43
033,183,183,033000506,2024-02-08 23:43
033,212,212,033000506,2024-02-08 23:43
032,195,195,032001627,2024-02-08 23:43
001,162,162,001001142,2024-02-08 23:43
001,160,160,001001142,2024-02-08 23:43
033,184,184,033000521,2024-02-08 23:44
033,213,213,033000521,2024-02-08 23:44
033,214,214,033000527,2024-02-08 23:44
001,163,163,001001141,2024-02-08 23:53
010,165,165,010001213,2024-02-08 23:53
078,162,162,078000062,2024-02-08 23:53
078,163,163,078000059,2024-02-08 23:53
078,169,169,078000062,2024-02-08 23:53
078,164,164,078000060,2024-02-08 23:53
078,170,170,078000059,2024-02-08 23:53
078,171,171,078000060,2024-02-08 23:53
078,165,165,078000055,2024-02-08 23:53
078,172,172,078000055,2024-02-08 23:53
079,112,112,079000071,2024-02-08 23:53
079,121,121,079000071,2024-02-08 23:53
073,132,132,073000205,2024-02-08 23:53
073,129,129,073000203,2024-02-08 23:53
079,113,113,079000070,2024-02-08 23:53
079,114,114,079000069,2024-02-08 23:53
079,122,122,079000070,2024-02-08 23:53
079,115,115,079000068,2024-02-08 23:53
079,123,123,079000069,2024-02-08 23:53
079,116,116,079000067,2024-02-08 23:53
079,124,124,079000068,2024-02-08 23:53
078,166,166,078000058,2024-02-08 23:53
079,125,125,079000067,2024-02-08 23:53
078,173,173,078000058,2024-02-08 23:53
079,117,117,079000066,2024-02-08 23:53
062,78,78,062000051,2024-02-08 23:53
079,118,118,079000065,2024-02-08 23:53
079,126,126,079000065,2024-02-08 23:53
080,34,34,080000222,2024-02-08 23:53
056,178,178,056000084,2024-02-08 23:53
057,198,198,057000074,2024-02-08 23:53
033,185,185,033000627,2024-02-08 23:53
057,235,235,057000074,2024-02-08 23:53
033,215,215,033000627,2024-02-08 23:53
057,236,236,057000018,2024-02-08 23:53
008,219,219,008000221,2024-02-08 23:53
028,210,210,028000715,2024-02-08 23:53
033,216,216,033000659,2024-02-08 23:53
059,172,172,059000244,2024-02-08 23:53
059,203,203,059000244,2024-02-08 23:53
003,185,185,003000771,2024-02-08 23:53
003,183,183,003000771,2024-02-08 23:53
074,139,139,074000456,2024-02-08 23:54
074,162,162,074000456,2024-02-08 23:54
033,186,186,033000544,2024-02-08 23:54
033,217,217,033000544,2024-02-08 23:54
074,140,140,074000457,2024-02-08 23:54
010,166,166,010001217,2024-02-08 23:54
010,196,196,010001217,2024-02-08 23:54
010,197,197,010001215,2024-02-08 23:54
010,198,198,010001218,2024-02-08 23:54
010,167,167,010001210,2024-02-08 23:54
075,88,88,075000298,2024-02-08 23:54
075,89,89,075000295,2024-02-08 23:54
075,91,91,075000298,2024-02-08 23:54
075,92,92,075000295,2024-02-08 23:54
075,90,90,075000363,2024-02-08 23:54
066,194,194,066001084,2024-02-08 23:54
075,93,93,075000363,2024-02-08 23:54
075,91,91,075000300,2024-02-08 23:54
033,187,187,033000532,2024-02-08 23:54
033,218,218,033000532,2024-02-08 23:54
004,199,199,004000705,2024-02-08 23:54
004,211,211,004000705,2024-02-08 23:54
030,162,162,030000997,2024-02-08 23:54
028,211,211,028000712,2024-02-08 23:54
033,188,188,033000547,2024-02-08 23:54
030,175,175,030000997,2024-02-08 23:54
033,219,219,033000547,2024-02-08 23:54
030,176,176,030000971,2024-02-08 23:54
033,189,189,033000668,2024-02-08 23:54
033,220,220,033000529,2024-02-08 23:54
030,163,163,030000974,2024-02-08 23:54
033,221,221,033000668,2024-02-08 23:54
033,190,190,033000666,2024-02-08 23:54
030,177,177,030000974,2024-02-08 23:54
033,191,191,033000663,2024-02-08 23:54
033,222,222,033000666,2024-02-08 23:54
033,223,223,033000663,2024-02-08 23:54
030,178,178,030000979,2024-02-08 23:54
030,164,164,030000977,2024-02-08 23:54
033,224,224,033000555,2024-02-08 23:54
030,165,165,030000976,2024-02-08 23:54
030,179,179,030000977,2024-02-08 23:54
030,180,180,030000976,2024-02-08 23:54
001,164,164,001001140,2024-02-08 23:54
030,181,181,030000989,2024-02-08 23:54
030,166,166,030000980,2024-02-08 23:54
030,167,167,030000981,2024-02-08 23:54
030,182,182,030000980,2024-02-08 23:54
030,183,183,030000981,2024-02-08 23:54
030,184,184,030000992,2024-02-08 23:54
031,183,183,031001247,2024-02-08 23:54
031,203,203,031001247,2024-02-08 23:54
031,184,184,031001253,2024-02-08 23:54
031,185,185,031001245,2024-02-08 23:54
031,204,204,031001253,2024-02-08 23:54
031,205,205,031001245,2024-02-08 23:54
066,192,192,066001088,2024-02-08 23:54
066,193,193,066001086,2024-02-08 23:54
066,195,195,066001089,2024-02-08 23:54
064,157,157,064001158,2024-02-08 23:54
007,113,113,007001136,2024-02-08 23:54
007,84,84,007001139,2024-02-08 23:54
008,220,220,008000220,2024-02-08 23:54
008,182,182,008000199,2024-02-08 23:55
008,221,221,008000196,2024-02-08 23:55
008,183,183,008000214,2024-02-08 23:55
008,222,222,008000214,2024-02-08 23:55
004,200,200,004000716,2024-02-08 23:55
004,212,212,004000708,2024-02-08 23:55
004,201,201,004000715,2024-02-08 23:55
004,213,213,004000712,2024-02-08 23:55
003,186,186,003000765,2024-02-08 23:55
004,214,214,004000715,2024-02-08 23:55
003,187,187,003000768,2024-02-08 23:55
003,184,184,003000765,2024-02-08 23:55
003,185,185,003000768,2024-02-08 23:55
003,186,186,003000762,2024-02-08 23:55
001,165,165,001001052,2024-02-08 23:55
003,187,187,003000756,2024-02-08 23:55
001,166,166,001001139,2024-02-08 23:55
001,161,161,001001052,2024-02-08 23:55
001,167,167,001001207,2024-02-08 23:55
001,162,162,001001139,2024-02-08 23:55
001,168,168,001001043,2024-02-08 23:55
001,163,163,001001207,2024-02-08 23:55
001,164,164,001001043,2024-02-08 23:55
001,169,169,001001073,2024-02-08 23:55
001,165,165,001001046,2024-02-08 23:55
001,166,166,001001073,2024-02-08 23:55
008,184,184,008000190,2024-02-08 23:55
008,185,185,008000193,2024-02-08 23:55
008,223,223,008000190,2024-02-08 23:55
008,224,224,008000193,2024-02-08 23:55
008,186,186,008000215,2024-02-08 23:55
008,225,225,008000215,2024-02-08 23:55
077,139,139,077000534,2024-02-08 23:55
077,145,145,077000534,2024-02-08 23:55
077,146,146,077000542,2024-02-08 23:55
074,163,163,074000455,2024-02-08 23:55
074,141,141,074000454,2024-02-08 23:55
074,164,164,074000454,2024-02-08 23:55
074,142,142,074000474,2024-02-08 23:55
074,165,165,074000474,2024-02-08 23:55
074,143,143,074000475,2024-02-08 23:55
074,166,166,074000475,2024-02-08 23:55
057,237,237,057000029,2024-02-08 23:55
057,199,199,057000035,2024-02-08 23:56
031,186,186,031001244,2024-02-08 23:56
028,189,189,028000723,2024-02-08 23:56
031,206,206,031001244,2024-02-08 23:56
057,200,200,057000032,2024-02-08 23:56
028,212,212,028000723,2024-02-08 23:56
028,190,190,028000722,2024-02-08 23:56
028,213,213,028000722,2024-02-08 23:56
057,201,201,057000062,2024-02-08 23:56
057,238,238,057000062,2024-02-08 23:56
007,85,85,007001148,2024-02-08 23:56
007,114,114,007001148,2024-02-08 23:56
007,86,86,007001150,2024-02-08 23:56
007,115,115,007001150,2024-02-08 23:56
028,214,214,028000721,2024-02-08 23:56
028,215,215,028000727,2024-02-08 23:56
028,191,191,028000720,2024-02-08 23:56
028,192,192,028000718,2024-02-08 23:56
028,216,216,028000720,2024-02-08 23:56
028,217,217,028000718,2024-02-08 23:56
008,187,187,008000197,2024-02-08 23:56
079,119,119,079000062,2024-02-08 23:56
008,226,226,008000197,2024-02-08 23:56
079,120,120,079000063,2024-02-08 23:56
079,127,127,079000062,2024-02-08 23:56
079,128,128,079000063,2024-02-08 23:56
079,129,129,079000064,2024-02-08 23:56
074,144,144,074000491,2024-02-08 23:56
066,194,194,066001113,2024-02-08 23:56
074,167,167,074000491,2024-02-08 23:56
074,168,168,074000488,2024-02-08 23:56
074,145,145,074000487,2024-02-08 23:56
074,146,146,074000452,2024-02-08 23:56
074,169,169,074000487,2024-02-08 23:56
074,170,170,074000452,2024-02-08 23:56
074,147,147,074000482,2024-02-08 23:56
074,171,171,074000480,2024-02-08 23:56
074,148,148,074000481,2024-02-08 23:56
074,172,172,074000481,2024-02-08 23:56
032,196,196,032001628,2024-02-08 23:56
074,173,173,074000485,2024-02-08 23:56
032,152,152,032001619,2024-02-08 23:56
078,167,167,078000066,2024-02-08 23:56
032,197,197,032001619,2024-02-08 23:56
078,174,174,078000066,2024-02-08 23:56
057,239,239,057000026,2024-02-08 23:56
078,168,168,078000061,2024-02-08 23:56
078,175,175,078000061,2024-02-08 23:56
075,92,92,075000360,2024-02-08 23:56
075,94,94,075000360,2024-02-08 23:56
030,168,168,030000968,2024-02-08 23:57
030,185,185,030000968,2024-02-08 23:57
057,240,240,057000023,2024-02-08 23:57
058,144,144,058000296,2024-02-08 23:57
004,202,202,004000711,2024-02-08 23:57
004,203,203,004000718,2024-02-08 23:57
004,215,215,004000711,2024-02-08 23:57
004,216,216,004000718,2024-02-08 23:57
081,30,30,081000296,2024-02-08 23:57
081,62,62,081000296,2024-02-08 23:57
081,63,63,081000299,2024-02-08 23:57
008,188,188,008000181,2024-02-08 23:57
008,227,227,008000181,2024-02-08 23:57
031,187,187,031001237,2024-02-08 23:57
081,64,64,081000284,2024-02-08 23:57
031,188,188,031001229,2024-02-08 23:57
031,207,207,031001237,2024-02-08 23:57
031,208,208,031001229,2024-02-08 23:57
031,189,189,031001238,2024-02-08 23:57
031,209,209,031001238,2024-02-08 23:57
028,193,193,028000713,2024-02-08 23:57
028,218,218,028000713,2024-02-08 23:57
077,147,147,077000539,2024-02-08 23:57
001,170,170,001001058,2024-02-08 23:57
001,167,167,001001058,2024-02-08 23:57
003,188,188,003000759,2024-02-08 23:57
003,188,188,003000753,2024-02-08 23:57
003,189,189,003000759,2024-02-08 23:57
079,121,121,079000060,2024-02-08 23:58
028,194,194,028000716,2024-02-08 23:58
079,130,130,079000060,2024-02-08 23:58
079,122,122,079000061,2024-02-08 23:58
028,219,219,028000716,2024-02-08 23:58
079,131,131,079000061,2024-02-08 23:58
075,93,93,075000331,2024-02-08 23:58
058,145,145,058000640,2024-02-08 23:58
075,95,95,075000331,2024-02-08 23:58
001,171,171,001001069,2024-02-08 23:58
001,172,172,001001053,2024-02-08 23:58
001,168,168,001001069,2024-02-08 23:58
001,169,169,001001053,2024-02-08 23:58
004,204,204,004000724,2024-02-08 23:58
001,170,170,001001057,2024-02-08 23:58
004,217,217,004000724,2024-02-08 23:58
057,202,202,057000014,2024-02-08 23:58
008,189,189,008000194,2024-02-08 23:58
008,228,228,008000194,2024-02-08 23:58
066,196,196,066001092,2024-02-08 23:58
078,169,169,078000064,2024-02-08 23:58
078,176,176,078000064,2024-02-08 23:58
057,241,241,057000008,2024-02-08 23:58
075,96,96,075000322,2024-02-08 23:59
056,171,171,056000065,2024-02-08 23:59
059,173,173,059000074,2024-02-08 23:59
003,190,190,003000750,2024-02-08 23:59
077,140,140,077000541,2024-02-08 23:59
001,173,173,001001062,2024-02-08 23:59
077,148,148,077000541,2024-02-08 23:59
057,203,203,057000003,2024-02-08 23:59
057,242,242,057000003,2024-02-08 23:59
031,190,190,031001228,2024-02-08 23:59
031,210,210,031001228,2024-02-08 23:59
004,205,205,004000714,2024-02-08 23:59
004,218,218,004000714,2024-02-08 23:59
058,147,147,058000639,2024-02-09 00:13
058,146,146,058000639,2024-02-09 00:13
078,170,170,078000067,2024-02-09 00:13
078,177,177,078000072,2024-02-09 00:13
078,171,171,078000068,2024-02-09 00:13
078,178,178,078000067,2024-02-09 00:13
078,172,172,078000070,2024-02-09 00:13
078,179,179,078000068,2024-02-09 00:13
078,180,180,078000070,2024-02-09 00:13
078,181,181,078000069,2024-02-09 00:13
078,173,173,078000065,2024-02-09 00:13
078,174,174,078000041,2024-02-09 00:13
078,182,182,078000065,2024-02-09 00:13
078,175,175,078000071,2024-02-09 00:13
078,183,183,078000041,2024-02-09 00:13
078,184,184,078000071,2024-02-09 00:13
079,123,123,079000057,2024-02-09 00:13
057,243,243,057000005,2024-02-09 00:13
079,124,124,079000058,2024-02-09 00:13
079,132,132,079000057,2024-02-09 00:13
079,125,125,079000342,2024-02-09 00:13
079,133,133,079000058,2024-02-09 00:13
079,126,126,079000338,2024-02-09 00:13
079,134,134,079000342,2024-02-09 00:13
079,127,127,079000055,2024-02-09 00:13
079,135,135,079000338,2024-02-09 00:13
079,136,136,079000055,2024-02-09 00:13
056,172,172,056000066,2024-02-09 00:13
056,179,179,056000066,2024-02-09 00:13
030,169,169,030000999,2024-02-09 00:13
056,173,173,056000062,2024-02-09 00:13
030,186,186,030000999,2024-02-09 00:13
080,35,35,080000152,2024-02-09 00:13
080,39,39,080000152,2024-02-09 00:13
064,153,153,064001159,2024-02-09 00:14
064,158,158,064001159,2024-02-09 00:14
028,195,195,028000724,2024-02-09 00:14
028,220,220,028000724,2024-02-09 00:14
075,94,94,075000325,2024-02-09 00:14
081,65,65,081000285,2024-02-09 00:14
075,97,97,075000325,2024-02-09 00:14
059,204,204,059000070,2024-02-09 00:14
059,174,174,059000044,2024-02-09 00:14
059,175,175,059000093,2024-02-09 00:14
030,170,170,030001001,2024-02-09 00:14
030,187,187,030001001,2024-02-09 00:14
030,171,171,030000973,2024-02-09 00:14
030,188,188,030000973,2024-02-09 00:14
056,180,180,056000071,2024-02-09 00:14
056,174,174,056000073,2024-02-09 00:14
056,181,181,056000070,2024-02-09 00:14
010,168,168,010001190,2024-02-09 00:14
010,199,199,010001190,2024-02-09 00:14
010,169,169,010001199,2024-02-09 00:14
010,170,170,010001203,2024-02-09 00:14
010,200,200,010001199,2024-02-09 00:14
010,171,171,010001198,2024-02-09 00:14
010,201,201,010001203,2024-02-09 00:14
010,202,202,010001198,2024-02-09 00:14
010,203,203,010001195,2024-02-09 00:14
010,172,172,010001194,2024-02-09 00:14
010,204,204,010001200,2024-02-09 00:14
010,205,205,010001194,2024-02-09 00:14
010,173,173,010001189,2024-02-09 00:14
010,206,206,010001197,2024-02-09 00:14
010,174,174,010001193,2024-02-09 00:14
010,207,207,010001193,2024-02-09 00:14
010,208,208,010001196,2024-02-09 00:14
075,95,95,075000327,2024-02-09 00:14
004,206,206,004000710,2024-02-09 00:14
075,98,98,075000327,2024-02-09 00:14
004,219,219,004000710,2024-02-09 00:14
075,99,99,075000320,2024-02-09 00:14
075,96,96,075000324,2024-02-09 00:14
075,97,97,075000330,2024-02-09 00:14
075,100,100,075000324,2024-02-09 00:14
008,190,190,008000191,2024-02-09 00:14
075,101,101,075000330,2024-02-09 00:14
058,148,148,058000636,2024-02-09 00:14
008,229,229,008000191,2024-02-09 00:14
058,149,149,058000633,2024-02-09 00:14
058,147,147,058000636,2024-02-09 00:14
058,150,150,058000623,2024-02-09 00:14
058,148,148,058000633,2024-02-09 00:14
058,151,151,058000637,2024-02-09 00:14
058,149,149,058000623,2024-02-09 00:14
058,150,150,058000637,2024-02-09 00:14
066,197,197,066001093,2024-02-09 00:14
028,196,196,028000733,2024-02-09 00:14
066,195,195,066001093,2024-02-09 00:14
028,197,197,028000730,2024-02-09 00:14
028,221,221,028000733,2024-02-09 00:14
028,198,198,028000729,2024-02-09 00:14
028,222,222,028000730,2024-02-09 00:14
028,223,223,028000729,2024-02-09 00:14
028,199,199,028000719,2024-02-09 00:14
028,224,224,028000726,2024-02-09 00:14
028,225,225,028000719,2024-02-09 00:14
033,225,225,033000282,2024-02-09 00:14
030,172,172,030000965,2024-02-09 00:15
030,189,189,030000983,2024-02-09 00:15
030,190,190,030000965,2024-02-09 00:15
030,173,173,030000986,2024-02-09 00:15
030,191,191,030000970,2024-02-09 00:15
030,192,192,030000986,2024-02-09 00:15
032,153,153,032001615,2024-02-09 00:15
032,154,154,032001606,2024-02-09 00:15
031,191,191,031001241,2024-02-09 00:15
031,211,211,031001241,2024-02-09 00:15
003,189,189,003000744,2024-02-09 00:15
003,191,191,003000744,2024-02-09 00:15
031,212,212,031001252,2024-02-09 00:15
031,192,192,031001185,2024-02-09 00:15
071,71,71,071000008,2024-02-09 00:15
031,213,213,031001185,2024-02-09 00:15
066,198,198,066001096,2024-02-09 00:15
066,196,196,066001096,2024-02-09 00:15
008,191,191,008000282,2024-02-09 00:15
008,192,192,008000185,2024-02-09 00:15
008,230,230,008000282,2024-02-09 00:15
004,207,207,004000694,2024-02-09 00:15
004,208,208,004000717,2024-02-09 00:15
004,220,220,004000694,2024-02-09 00:15
004,209,209,004000721,2024-02-09 00:15
004,221,221,004000717,2024-02-09 00:15
004,222,222,004000693,2024-02-09 00:15
071,72,72,071000036,2024-02-09 00:15
003,190,190,003000741,2024-02-09 00:15
003,192,192,003000735,2024-02-09 00:15
003,191,191,003000747,2024-02-09 00:15
003,193,193,003000741,2024-02-09 00:15
003,192,192,003000746,2024-02-09 00:15
003,194,194,003000747,2024-02-09 00:15
003,195,195,003000746,2024-02-09 00:15
001,174,174,001001070,2024-02-09 00:15
003,196,196,003000738,2024-02-09 00:15
001,175,175,001001071,2024-02-09 00:15
001,171,171,001001070,2024-02-09 00:15
001,176,176,001001075,2024-02-09 00:15
001,172,172,001001071,2024-02-09 00:15
001,177,177,001001074,2024-02-09 00:15
001,173,173,001001075,2024-02-09 00:15
001,178,178,001001072,2024-02-09 00:15
001,174,174,001001074,2024-02-09 00:15
008,193,193,008000278,2024-02-09 00:15
001,175,175,001001072,2024-02-09 00:15
008,194,194,008000216,2024-02-09 00:15
008,231,231,008000278,2024-02-09 00:15
071,72,72,071000001,2024-02-09 00:15
008,232,232,008000216,2024-02-09 00:15
001,179,179,001001060,2024-02-09 00:15
003,193,193,003000752,2024-02-09 00:15
001,176,176,001001060,2024-02-09 00:15
001,180,180,001001065,2024-02-09 00:15
003,197,197,003000752,2024-02-09 00:15
008,195,195,008000174,2024-02-09 00:15
001,177,177,001001065,2024-02-09 00:15
008,196,196,008000161,2024-02-09 00:15
008,233,233,008000174,2024-02-09 00:15
008,234,234,008000161,2024-02-09 00:15
001,181,181,001001067,2024-02-09 00:15
001,178,178,001001067,2024-02-09 00:15
001,182,182,001001068,2024-02-09 00:15
071,73,73,071000004,2024-02-09 00:15
001,179,179,001001068,2024-02-09 00:15
001,183,183,001001055,2024-02-09 00:16
030,174,174,030000984,2024-02-09 00:16
001,180,180,001001055,2024-02-09 00:16
071,74,74,071000003,2024-02-09 00:16
030,193,193,030000984,2024-02-09 00:16
008,235,235,008000160,2024-02-09 00:16
071,73,73,071000002,2024-02-09 00:16
008,236,236,008000177,2024-02-09 00:16
030,175,175,030001000,2024-02-09 00:16
030,176,176,030000967,2024-02-09 00:16
030,194,194,030001000,2024-02-09 00:16
030,195,195,030000967,2024-02-09 00:16
030,196,196,030000964,2024-02-09 00:16
004,223,223,004000685,2024-02-09 00:16
059,176,176,059000120,2024-02-09 00:16
004,210,210,004000697,2024-02-09 00:16
004,224,224,004000697,2024-02-09 00:16
004,211,211,004000696,2024-02-09 00:16
004,212,212,004000688,2024-02-09 00:16
004,225,225,004000696,2024-02-09 00:16
004,226,226,004000688,2024-02-09 00:16
004,213,213,004000691,2024-02-09 00:16
032,155,155,032001588,2024-02-09 00:16
004,227,227,004000691,2024-02-09 00:16
059,205,205,059000043,2024-02-09 00:16
031,193,193,031001261,2024-02-09 00:16
032,156,156,032001610,2024-02-09 00:16
031,214,214,031001261,2024-02-09 00:16
031,215,215,031001264,2024-02-09 00:16
062,83,83,062000017,2024-02-09 00:16
007,116,116,007001160,2024-02-09 00:16
007,87,87,007001138,2024-02-09 00:16
007,117,117,007001159,2024-02-09 00:16
031,194,194,031001249,2024-02-09 00:16
007,118,118,007001138,2024-02-09 00:16
031,216,216,031001249,2024-02-09 00:16
007,119,119,007001164,2024-02-09 00:16
031,195,195,031001267,2024-02-09 00:16
031,217,217,031001267,2024-02-09 00:16
032,157,157,032001579,2024-02-09 00:16
007,120,120,007001146,2024-02-09 00:16
031,196,196,031001268,2024-02-09 00:16
031,197,197,031001255,2024-02-09 00:16
031,218,218,031001268,2024-02-09 00:16
031,219,219,031001255,2024-02-09 00:16
066,197,197,066001103,2024-02-09 00:16
030,177,177,030000996,2024-02-09 00:16
031,220,220,031001258,2024-02-09 00:16
030,197,197,030000996,2024-02-09 00:16
031,198,198,031001271,2024-02-09 00:16
031,221,221,031001271,2024-02-09 00:16
030,198,198,030000957,2024-02-09 00:16
030,178,178,030000962,2024-02-09 00:16
030,199,199,030000962,2024-02-09 00:16
066,198,198,066001104,2024-02-09 00:16
056,182,182,056000056,2024-02-09 00:16
056,175,175,056000052,2024-02-09 00:17
059,206,206,059000122,2024-02-09 00:17
066,199,199,066001099,2024-02-09 00:17
008,237,237,008000157,2024-02-09 00:17
056,183,183,056000053,2024-02-09 00:17
058,152,152,058000624,2024-02-09 00:17
028,226,226,028000774,2024-02-09 00:17
058,151,151,058000624,2024-02-09 00:17
028,200,200,028000777,2024-02-09 00:17
028,227,227,028000775,2024-02-09 00:17
028,201,201,028000780,2024-02-09 00:17
028,228,228,028000777,2024-02-09 00:17
058,153,153,058000620,2024-02-09 00:17
028,229,229,028000780,2024-02-09 00:17
058,154,154,058000625,2024-02-09 00:17
056,176,176,056000051,2024-02-09 00:17
058,152,152,058000625,2024-02-09 00:17
028,202,202,028000773,2024-02-09 00:17
056,184,184,056000060,2024-02-09 00:17
058,155,155,058000621,2024-02-09 00:17
028,230,230,028000773,2024-02-09 00:17
058,153,153,058000621,2024-02-09 00:17
058,156,156,058000626,2024-02-09 00:17
058,154,154,058000626,2024-02-09 00:17
058,157,157,058000631,2024-02-09 00:17
058,158,158,058000634,2024-02-09 00:17
058,155,155,058000631,2024-02-09 00:17
058,156,156,058000634,2024-02-09 00:17
080,40,40,080000139,2024-02-09 00:17
080,41,41,080000207,2024-02-09 00:18
073,130,130,073000224,2024-02-09 00:18
079,128,128,079000052,2024-02-09 00:18
079,137,137,079000052,2024-02-09 00:18
079,129,129,079000053,2024-02-09 00:18
079,138,138,079000053,2024-02-09 00:18
073,131,131,073000227,2024-02-09 00:18
073,133,133,073000227,2024-02-09 00:18
079,130,130,079000050,2024-02-09 00:18
079,139,139,079000050,2024-02-09 00:18
003,198,198,003000740,2024-02-09 00:18
079,131,131,079000054,2024-02-09 00:18
079,140,140,079000054,2024-02-09 00:18
004,228,228,004000687,2024-02-09 00:18
012,155,155,012000081,2024-02-09 00:18
079,141,141,079000051,2024-02-09 00:18
077,149,149,077000532,2024-02-09 00:18
010,175,175,010001185,2024-02-09 00:18
010,176,176,010001181,2024-02-09 00:18
010,209,209,010001185,2024-02-09 00:18
010,210,210,010001181,2024-02-09 00:18
010,177,177,010001178,2024-02-09 00:18
010,178,178,010001183,2024-02-09 00:18
010,211,211,010001178,2024-02-09 00:18
010,212,212,010001183,2024-02-09 00:18
010,213,213,010001177,2024-02-09 00:18
010,214,214,010001174,2024-02-09 00:18
010,179,179,010001206,2024-02-09 00:18
008,197,197,008000158,2024-02-09 00:18
010,215,215,010001206,2024-02-09 00:18
008,238,238,008000158,2024-02-09 00:18
010,180,180,010001191,2024-02-09 00:18
010,216,216,010001191,2024-02-09 00:18
001,184,184,001001064,2024-02-09 00:18
007,88,88,007001147,2024-02-09 00:18
010,181,181,010001208,2024-02-09 00:18
001,181,181,001001064,2024-02-09 00:18
007,121,121,007001147,2024-02-09 00:18
010,182,182,010001187,2024-02-09 00:18
010,217,217,010001204,2024-02-09 00:18
